,Unnamed: 0,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
13245,13245,8 minutes,81,Berry St at 4th St,11,Davis St at Jackson St,5382,1,1990,Male,26.0,2018-05-13
13246,13246,24 minutes,22,Howard St at Beale St,120,Mission Dolores Park,5152,2,1983,Male,26.0,2017-03-21
13247,13247,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),60,8th St at Ringold St,5030,2,1990,Female,26.0,2022-03-14
13248,13248,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),343,Bryant St at 2nd St,135,3,1966,Male,26.0,2018-03-09
13249,13249,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5496,1,1984,Male,27.0,2018-12-02
13250,13250,11 minutes,22,Howard St at Beale St,350,8th St at Brannan St,5018,3,1985,Male,26.0,2019-09-03
13251,13251,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),80,Townsend St at 5th St,1383,3,1992,Male,26.0,2017-02-18
13252,13252,2 minutes,30,San Francisco Caltrain (Townsend St at 4th St),50,2nd St at Townsend St,674,1,1988,Male,27.0,2018-07-14
13253,13253,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),370,Jones St at Post St,5037,2,1994,Male,26.0,2017-02-16
13254,13254,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,5552,2,1992,Female,26.0,2020-01-03
13255,13255,18 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),74,Laguna St at Hayes St,498,1,1985,Male,26.0,2019-06-19
13256,13256,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),60,8th St at Ringold St,5422,3,1992,Male,27.0,2020-01-21
13257,13257,2 minutes,30,San Francisco Caltrain (Townsend St at 4th St),364,China Basin St at 3rd St,4654,2,1986,Male,27.0,2019-09-15
13258,13258,19 minutes,3,Powell St BART Station (Market St at 4th St),55,Webster St at Grove St,675,3,1992,Female,29.0,2017-04-01
13259,13259,2 minutes,5,Powell St BART Station (Market St at 5th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),1523,2,1988,Female,27.0,2019-07-10
13260,13260,3 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),2360,2,1976,Male,26.0,2022-03-14
13261,13261,13 minutes,3,Powell St BART Station (Market St at 4th St),74,Laguna St at Hayes St,1073,2,1995,Male,26.0,2020-01-19
13262,13262,2 minutes,21,Montgomery St BART Station (Market St at 2nd St),21,Montgomery St BART Station (Market St at 2nd St),5552,1,1980,Male,26.0,2018-06-30
13263,13263,7 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,5240,2,1993,Male,27.0,2018-02-19
13264,13264,12 minutes,81,Berry St at 4th St,9,Broadway at Battery St,4711,3,1981,Female,26.0,2017-07-04
13265,13265,5 minutes,5,Powell St BART Station (Market St at 5th St),36,Folsom St at 3rd St,5409,1,1992,Male,27.0,2018-09-19
13266,13266,22 minutes,21,Montgomery St BART Station (Market St at 2nd St),71,Broderick St at Oak St,5305,3,1986,Male,26.0,2018-08-03
13267,13267,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,1615,2,1987,Male,27.0,2022-03-14
13268,13268,4 minutes,5,Powell St BART Station (Market St at 5th St),37,2nd St at Folsom St,4572,2,1986,Male,26.0,2022-03-14
13269,13269,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),36,Folsom St at 3rd St,3494,2,1994,Male,26.0,2017-07-02
13270,13270,5 minutes,3,Powell St BART Station (Market St at 4th St),370,Jones St at Post St,4803,2,1971,Male,26.0,2017-06-21
13271,13271,41 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),20,Mechanics Monument Plaza (Market St at Bush St),5536,2,1986,Male,27.0,2019-03-16
13272,13272,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),37,2nd St at Folsom St,1898,2,1975,Male,29.0,2020-01-24
13273,13273,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,4832,1,1982,Male,29.0,2020-01-25
13274,13274,15 minutes,3,Powell St BART Station (Market St at 4th St),134,Valencia St at 24th St,5505,3,1995,Male,26.0,2022-03-14
13275,13275,13 minutes,22,Howard St at Beale St,130,22nd St Caltrain Station,5373,2,1986,Male,26.0,2019-03-06
13276,13276,20 minutes,16,Steuart St at Market St,139,Garfield Square (25th St at Harrison St),4767,2,1969,Male,27.0,2018-10-28
13277,13277,8 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),5409,2,1989,Male,27.0,2020-02-14
13278,13278,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5555,2,1984,Male,29.0,2022-03-14
13279,13279,12 minutes,3,Powell St BART Station (Market St at 4th St),22,Howard St at Beale St,4941,2,1998,Other,29.0,2017-12-23
13280,13280,14 minutes,5,Powell St BART Station (Market St at 5th St),53,Grove St at Divisadero,5341,1,1990,Male,27.0,2022-03-14
13281,13281,8 minutes,5,Powell St BART Station (Market St at 5th St),365,Turk St at Fillmore St,4773,2,1988,Male,26.0,2022-03-14
13282,13282,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),130,22nd St Caltrain Station,757,1,1983,Female,26.0,2022-03-14
13283,13283,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),1650,1,1984,Male,27.0,2022-03-14
13284,13284,12 minutes,22,Howard St at Beale St,350,8th St at Brannan St,102,2,1987,Male,29.0,2019-08-05
13285,13285,4 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,5298,2,1981,Male,29.0,2019-07-22
13286,13286,17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),365,Turk St at Fillmore St,5262,3,1986,Female,26.0,2017-10-01
13287,13287,10 minutes,22,Howard St at Beale St,81,Berry St at 4th St,5409,2,1990,Female,27.0,2022-03-14
13288,13288,10 minutes,81,Berry St at 4th St,58,Market St at 10th St,5327,1,1995,Male,29.0,2017-01-25
13289,13289,2 minutes,30,San Francisco Caltrain (Townsend St at 4th St),92,Mission Bay Kids Park,3246,3,1988,Male,27.0,2019-07-10
13290,13290,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),74,Laguna St at Hayes St,4780,1,1981,Male,29.0,2022-03-14
13291,13291,13 minutes,16,Steuart St at Market St,85,Church St at Duboce Ave,4616,1,1974,Male,27.0,2022-03-14
13292,13292,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),115,Jackson Playground,5497,1,1983,Male,29.0,2017-07-04
13293,13293,23 minutes,30,San Francisco Caltrain (Townsend St at 4th St),370,Jones St at Post St,3371,1,1981,Female,26.0,2017-03-27
13294,13294,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),92,Mission Bay Kids Park,282,3,1994,Male,26.0,2022-03-14
13295,13295,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,4963,2,1989,Male,27.0,2019-05-09
13296,13296,10 minutes,22,Howard St at Beale St,5,Powell St BART Station (Market St at 5th St),5298,3,1986,Male,29.0,2019-02-23
13297,13297,20 minutes,30,San Francisco Caltrain (Townsend St at 4th St),72,Page St at Scott St,3108,1,1979,Male,26.0,2019-01-03
13298,13298,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),324,Union Square (Powell St at Post St),3673,3,1988,Male,26.0,2017-02-28
13299,13299,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),13,Commercial St at Montgomery St,2119,1,1992,Male,26.0,2017-02-25
13300,13300,20 minutes,16,Steuart St at Market St,73,Pierce St at Haight St,5575,2,1988,Male,29.0,2018-10-07
13301,13301,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),733,3,1976,Female,29.0,2018-10-07
13302,13302,12 minutes,16,Steuart St at Market St,90,Townsend St at 7th St,4842,1,1988,Female,26.0,2017-06-20
13303,13303,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),324,Union Square (Powell St at Post St),5497,1,1990,Male,29.0,2022-03-14
13304,13304,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),370,Jones St at Post St,5137,2,1982,Male,26.0,2019-11-16
13305,13305,16 minutes,3,Powell St BART Station (Market St at 4th St),133,Valencia St at 22nd St,5060,2,1986,Male,26.0,2019-02-07
13306,13306,18 minutes,5,Powell St BART Station (Market St at 5th St),86,Market St at Dolores St,2821,2,1981,Male,29.0,2018-05-28
13307,13307,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),17,Embarcadero BART Station (Beale St at Market St),3679,1,1967,Male,29.0,2017-07-06
13308,13308,5 minutes,81,Berry St at 4th St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),4894,2,1987,Male,26.0,2019-08-14
13309,13309,2 minutes,5,Powell St BART Station (Market St at 5th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5459,2,1994,Female,29.0,2018-05-22
13310,13310,11 minutes,5,Powell St BART Station (Market St at 5th St),90,Townsend St at 7th St,1428,2,1994,Male,26.0,2019-03-16
13311,13311,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),88,11th St at Bryant St,4974,3,1987,Male,26.0,2022-03-14
13312,13312,15 minutes,5,Powell St BART Station (Market St at 5th St),129,Harrison St at 20th St,140,3,1994,Male,26.0,2017-09-14
13313,13313,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),324,Union Square (Powell St at Post St),5426,2,1994,Female,27.0,2022-03-14
13314,13314,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),62,Victoria Manalo Draves Park,5425,1,1990,Female,29.0,2019-09-07
13315,13315,6 minutes,22,Howard St at Beale St,3,Powell St BART Station (Market St at 4th St),4941,2,1989,Female,29.0,2022-03-14
13316,13316,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,985,2,1988,Male,29.0,2022-03-14
13317,13317,12 minutes,5,Powell St BART Station (Market St at 5th St),345,Hubbell St at 16th St,5063,2,1993,Female,29.0,2022-03-14
13318,13318,28 minutes,81,Berry St at 4th St,55,Webster St at Grove St,4648,2,1969,Female,27.0,2022-03-14
13319,13319,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),321,5th St at Folsom,4611,2,1992,Male,29.0,2017-09-26
13320,13320,18 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),20,Mechanics Monument Plaza (Market St at Bush St),4996,2,1992,Female,26.0,2019-02-12
13321,13321,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),336,Potrero Ave and Mariposa St,5567,2,1977,Male,26.0,2022-03-14
13322,13322,24 minutes,21,Montgomery St BART Station (Market St at 2nd St),146,30th St at San Jose Ave,5448,2,1987,Male,27.0,2017-05-30
13323,13323,5 minutes,16,Steuart St at Market St,323,Broadway at Kearny,5098,3,1989,Male,29.0,2019-01-23
13324,13324,18 minutes,21,Montgomery St BART Station (Market St at 2nd St),285,Webster St at O'Farrell St,4735,3,1994,Male,26.0,2017-09-07
13325,13325,8 minutes,3,Powell St BART Station (Market St at 4th St),92,Mission Bay Kids Park,1992,2,1987,Male,26.0,2017-01-24
13326,13326,22 minutes,81,Berry St at 4th St,137,Jersey St at Castro St,5337,2,1987,Male,26.0,2022-03-14
13327,13327,3 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,4656,1,1981,Male,26.0,2020-01-08
13328,13328,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5425,2,1990,Male,29.0,2019-07-18
13329,13329,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,1148,2,1977,Female,27.0,2020-02-18
13330,13330,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),2230,2,1987,Male,27.0,2017-10-08
13331,13331,9 minutes,81,Berry St at 4th St,11,Davis St at Jackson St,4638,2,1996,Male,26.0,2019-01-02
13332,13332,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),75,Market St at Franklin St,4456,2,1986,Male,26.0,2017-06-18
13333,13333,6 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,1090,1,1988,Other,26.0,2019-05-03
13334,13334,2 minutes,81,Berry St at 4th St,80,Townsend St at 5th St,3624,2,1995,Male,29.0,2018-07-18
13335,13335,9 minutes,3,Powell St BART Station (Market St at 4th St),350,8th St at Brannan St,5354,2,1995,Male,27.0,2017-08-28
13336,13336,15 minutes,3,Powell St BART Station (Market St at 4th St),336,Potrero Ave and Mariposa St,5314,1,1993,Male,26.0,2017-01-18
13337,13337,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),24,Spear St at Folsom St,4711,2,1991,Male,26.0,2018-01-31
13338,13338,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),62,Victoria Manalo Draves Park,5576,2,1994,Male,26.0,2022-03-14
13339,13339,17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),75,Market St at Franklin St,3035,3,1988,Male,26.0,2018-01-24
13340,13340,6 minutes,81,Berry St at 4th St,126,Esprit Park,2188,3,1992,Male,26.0,2018-11-24
13341,13341,5 minutes,3,Powell St BART Station (Market St at 4th St),16,Steuart St at Market St,2656,2,1981,Male,26.0,2018-09-01
13342,13342,7 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,4572,2,1989,Male,26.0,2022-03-14
13343,13343,20 minutes,5,Powell St BART Station (Market St at 5th St),145,29th St at Church St,4984,2,1965,Male,26.0,2018-10-25
13344,13344,16 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),130,22nd St Caltrain Station,5367,3,1979,Male,27.0,2022-03-14
13345,13345,13 minutes,81,Berry St at 4th St,356,Valencia St at Clinton Park,4604,2,1994,Male,29.0,2022-03-14
13346,13346,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),95,Sanchez St at 15th St,5459,2,1991,Male,29.0,2018-11-10
13347,13347,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),63,Bryant St at 6th St,5007,2,1985,Male,27.0,2017-05-05
13348,13348,6 minutes,16,Steuart St at Market St,323,Broadway at Kearny,4924,3,1983,Male,27.0,2017-10-05
13349,13349,3 minutes,22,Howard St at Beale St,15,San Francisco Ferry Building (Harry Bridges Plaza),4799,1,1989,Female,29.0,2019-08-05
13350,13350,15 minutes,5,Powell St BART Station (Market St at 5th St),29,O'Farrell St at Divisadero St,2857,3,1986,Male,29.0,2018-11-18
13351,13351,6 minutes,81,Berry St at 4th St,28,The Embarcadero at Bryant St,3090,2,1991,Male,26.0,2018-09-24
13352,13352,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),77,11th St at Natoma St,4464,2,1987,Male,29.0,2022-03-14
13353,13353,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,5001,1,1973,Male,29.0,2019-12-27
13354,13354,16 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,5373,2,1988,Male,26.0,2022-03-14
13355,13355,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4952,2,1987,Male,27.0,2017-06-22
13356,13356,4 minutes,81,Berry St at 4th St,321,5th St at Folsom,4400,2,1996,Male,27.0,2018-12-30
13357,13357,8 minutes,22,Howard St at Beale St,93,4th St at Mission Bay Blvd S,4619,2,1988,Male,27.0,2018-07-28
13358,13358,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),100,Bryant St at 15th St,5565,1,1995,Male,26.0,2019-01-12
13359,13359,5 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,4987,1,1985,Male,26.0,2022-03-14
13360,13360,16 minutes,16,Steuart St at Market St,130,22nd St Caltrain Station,5162,2,1968,Male,27.0,2022-03-14
13361,13361,14 minutes,3,Powell St BART Station (Market St at 4th St),95,Sanchez St at 15th St,4608,1,1985,Male,27.0,2022-03-14
13362,13362,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),64,5th St at Brannan St,3379,3,1989,Female,26.0,2017-04-11
13363,13363,5 minutes,3,Powell St BART Station (Market St at 4th St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),5438,2,1966,Male,27.0,2017-01-11
13364,13364,10 minutes,22,Howard St at Beale St,81,Berry St at 4th St,4987,1,1976,Male,26.0,2018-02-10
13365,13365,7 minutes,5,Powell St BART Station (Market St at 5th St),369,Hyde St at Post St,4356,1,1990,Male,29.0,2022-03-14
13366,13366,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,4974,2,1993,Male,26.0,2022-03-14
13367,13367,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),26,1st St at Folsom St,4734,2,1987,Male,27.0,2019-02-13
13368,13368,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),368,Myrtle St at Polk St,5528,3,1992,Male,26.0,2020-01-05
13369,13369,15 minutes,22,Howard St at Beale St,60,8th St at Ringold St,5097,2,1995,Female,27.0,2022-03-14
13370,13370,58 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),4984,1,1967,Male,26.0,2020-01-05
13371,13371,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),11,Davis St at Jackson St,5068,2,1982,Female,26.0,2018-07-12
13372,13372,17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),31,Raymond Kimbell Playground,4358,2,1979,Male,27.0,2018-12-12
13373,13373,14 minutes,22,Howard St at Beale St,355,23rd St at Tennessee St,5357,2,1986,Male,27.0,2018-03-27
13374,13374,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),2367,1,1970,Male,29.0,2022-03-14
13375,13375,5 minutes,81,Berry St at 4th St,114,Rhode Island St at 17th St,4752,2,1988,Male,26.0,2018-01-18
13376,13376,23 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),5373,1,1988,Male,26.0,2017-09-03
13377,13377,9 minutes,3,Powell St BART Station (Market St at 4th St),88,11th St at Bryant St,5278,2,1983,Male,29.0,2019-02-08
13378,13378,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),126,Esprit Park,5145,1,1986,Male,29.0,2018-07-19
13379,13379,24 minutes,22,Howard St at Beale St,355,23rd St at Tennessee St,4617,2,1992,Male,26.0,2019-08-22
13380,13380,16 minutes,22,Howard St at Beale St,97,14th St at Mission St,2197,2,1987,Male,26.0,2022-03-14
13381,13381,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),27,Beale St at Harrison St,4940,2,1984,Male,27.0,2017-11-03
13382,13382,14 minutes,16,Steuart St at Market St,383,Golden Gate Ave at Franklin St,4794,1,1985,Male,29.0,2022-03-14
13383,13383,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),4572,3,1990,Male,26.0,2022-03-14
13384,13384,11 minutes,22,Howard St at Beale St,81,Berry St at 4th St,4400,2,1987,Male,27.0,2019-05-29
13385,13385,32 minutes,3,Powell St BART Station (Market St at 4th St),137,Jersey St at Castro St,2191,3,1989,Male,26.0,2022-03-14
13386,13386,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2046,2,1978,Male,29.0,2017-09-03
